person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate_decimal,interest_earned,actual_profit
22,55000,MORTGAGE,6.0,PERSONAL,C,13000,13.85,0,0.24,N,3,0.13849999999999998,1800.4999999999998,1800.4999999999998
21,31700,RENT,0.0,DEBTCONSOLIDATION,B,7200,11.71,1,0.23,N,4,0.11710000000000001,843.1200000000001,-7200.0
24,31944,RENT,8.0,MEDICAL,C,7200,13.79,0,0.23,N,2,0.1379,992.88,992.88
21,32000,RENT,5.0,EDUCATION,A,7200,5.42,0,0.23,N,4,0.0542,390.24,390.24
25,32004,RENT,0.0,MEDICAL,C,7200,12.84,0,0.22,N,4,0.1284,924.4799999999999,924.4799999999999
25,55000,MORTGAGE,10.0,EDUCATION,C,15000,10.99,0,0.27,Y,3,0.1099,1648.5,1648.5
25,32496,RENT,9.0,MEDICAL,B,7200,9.51,0,0.22,N,4,0.0951,684.72,684.72
22,55000,OWN,4.0,DEBTCONSOLIDATION,D,5000,14.61,0,0.09,Y,2,0.1461,730.5,730.5
22,55000,OWN,0.0,VENTURE,A,1000,8.59,0,0.02,N,3,0.0859,85.9,85.9
22,34000,RENT,5.0,VENTURE,A,7200,7.9,0,0.21,N,4,0.079,568.8,568.8
23,49000,MORTGAGE,7.0,PERSONAL,G,15000,19.82,1,0.31,N,2,0.19820000000000002,2973.0,-15000.0
26,34099,RENT,2.0,MEDICAL,C,7200,12.73,0,0.21,N,3,0.1273,916.56,916.56
25,35000,RENT,9.0,MEDICAL,A,7200,8.9,0,0.21,N,3,0.08900000000000001,640.8000000000001,640.8000000000001
23,55000,MORTGAGE,2.0,EDUCATION,A,7000,8.59,0,0.13,N,2,0.0859,601.3000000000001,601.3000000000001
24,55000,MORTGAGE,8.0,VENTURE,A,5500,8.59,0,0.1,N,3,0.0859,472.45000000000005,472.45000000000005
25,55000,MORTGAGE,9.0,PERSONAL,A,10200,8.94,0,0.19,N,3,0.0894,911.8799999999999,911.8799999999999
25,55000,OWN,9.0,EDUCATION,C,10000,13.57,0,0.18,Y,2,0.13570000000000002,1357.0000000000002,1357.0000000000002
22,55000,OWN,4.0,PERSONAL,A,2000,7.4,0,0.04,N,3,0.07400000000000001,148.00000000000003,148.00000000000003
21,35000,RENT,5.0,DEBTCONSOLIDATION,B,7200,12.69,0,0.21,N,3,0.12689999999999999,913.6799999999998,913.6799999999998
25,35004,RENT,0.0,PERSONAL,B,7200,9.99,0,0.21,N,4,0.0999,719.28,719.28
24,35004,RENT,6.0,MEDICAL,D,7200,10.99,0,0.21,N,2,0.1099,791.28,791.28
23,31000,RENT,4.0,DEBTCONSOLIDATION,D,7200,14.54,1,0.23,N,3,0.1454,1046.88,-7200.0
26,55000,MORTGAGE,0.0,MEDICAL,B,12500,10.99,0,0.23,N,3,0.1099,1373.75,1373.75
25,37000,RENT,0.0,DEBTCONSOLIDATION,C,7200,11.34,0,0.19,Y,2,0.1134,816.48,816.48
24,37200,RENT,8.0,EDUCATION,A,7200,7.9,0,0.19,N,2,0.079,568.8,568.8
24,37245,RENT,9.0,EDUCATION,A,7200,8.9,0,0.19,N,4,0.08900000000000001,640.8000000000001,640.8000000000001
23,38000,RENT,0.0,DEBTCONSOLIDATION,A,7200,7.9,0,0.19,N,4,0.079,568.8,568.8
24,49000,MORTGAGE,0.0,MEDICAL,B,5000,12.18,1,0.1,N,3,0.12179999999999999,609.0,-5000.0
26,38400,RENT,2.0,MEDICAL,B,7200,9.91,0,0.19,N,2,0.09910000000000001,713.5200000000001,713.5200000000001
23,38896,RENT,2.0,PERSONAL,C,7200,13.48,0,0.19,Y,3,0.1348,970.5600000000001,970.5600000000001
22,40000,RENT,6.0,EDUCATION,D,7200,17.58,0,0.18,Y,2,0.17579999999999998,1265.76,1265.76
22,40000,RENT,3.0,PERSONAL,E,7200,18.79,0,0.18,N,3,0.18789999999999998,1352.8799999999999,1352.8799999999999
26,55000,MORTGAGE,8.0,VENTURE,B,7000,12.53,0,0.13,N,4,0.1253,877.0999999999999,877.0999999999999
26,55000,MORTGAGE,10.0,VENTURE,A,12500,8.94,0,0.23,N,2,0.0894,1117.5,1117.5
25,40000,RENT,1.0,EDUCATION,B,7200,9.88,0,0.18,N,4,0.09880000000000001,711.3600000000001,711.3600000000001
25,55000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,2000,13.22,0,0.04,N,2,0.1322,264.40000000000003,264.40000000000003
24,41000,RENT,3.0,EDUCATION,B,7200,12.53,0,0.18,N,2,0.1253,902.16,902.16
22,55000,OWN,6.0,EDUCATION,A,4000,9.32,0,0.07,N,4,0.0932,372.8,372.8
21,42000,RENT,6.0,EDUCATION,A,7200,5.42,0,0.17,N,4,0.0542,390.24,390.24
23,55000,OWN,6.0,MEDICAL,C,18500,13.16,0,0.34,N,4,0.1316,2434.6,2434.6
23,42996,RENT,7.0,VENTURE,A,7200,8.0,0,0.17,N,2,0.08,576.0,576.0
24,55000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,8000,8.0,0,0.15,N,2,0.08,640.0,640.0
24,43200,RENT,8.0,MEDICAL,C,7200,13.49,0,0.17,Y,4,0.1349,971.28,971.28
24,55000,MORTGAGE,2.0,VENTURE,A,6000,8.0,0,0.11,N,2,0.08,480.0,480.0
26,55000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8500,12.21,0,0.15,N,2,0.12210000000000001,1037.8500000000001,1037.8500000000001
24,45000,RENT,3.0,DEBTCONSOLIDATION,B,7200,10.65,0,0.16,N,4,0.1065,766.8,766.8
21,45000,RENT,3.0,PERSONAL,A,7200,9.38,0,0.16,N,4,0.09380000000000001,675.36,675.36
22,39000,RENT,0.0,HOMEIMPROVEMENT,B,7200,9.45,1,0.18,N,3,0.09449999999999999,680.3999999999999,-7200.0
25,46000,RENT,5.0,DEBTCONSOLIDATION,C,7200,10.99,0,0.16,Y,3,0.1099,791.28,791.28
22,48000,RENT,5.0,EDUCATION,B,7200,12.42,0,0.15,N,4,0.1242,894.24,894.24
23,48000,RENT,7.0,PERSONAL,C,7200,14.27,0,0.15,Y,3,0.1427,1027.44,1027.44
23,48000,RENT,7.0,PERSONAL,B,7200,11.71,0,0.15,N,2,0.11710000000000001,843.1200000000001,843.1200000000001
25,55000,MORTGAGE,2.0,EDUCATION,E,14000,15.68,0,0.25,Y,4,0.1568,2195.2,2195.2
22,48000,RENT,7.0,PERSONAL,B,7200,12.69,0,0.15,N,2,0.12689999999999999,913.6799999999998,913.6799999999998
22,48000,RENT,1.0,MEDICAL,B,7200,9.62,0,0.15,N,4,0.0962,692.64,692.64
22,49000,MORTGAGE,6.0,EDUCATION,A,10000,8.0,1,0.2,N,2,0.08,800.0,-10000.0
25,48000,RENT,6.0,DEBTCONSOLIDATION,B,7200,11.36,0,0.15,N,3,0.11359999999999999,817.92,817.92
24,55000,MORTGAGE,8.0,PERSONAL,D,15000,10.99,0,0.27,Y,3,0.1099,1648.5,1648.5
24,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1600,13.79,0,0.03,N,2,0.1379,220.64,220.64
24,49920,RENT,0.0,MEDICAL,C,7200,13.06,0,0.14,Y,3,0.1306,940.3199999999999,940.3199999999999
23,55000,OTHER,5.0,VENTURE,A,4000,9.32,0,0.07,N,2,0.0932,372.8,372.8
24,50000,RENT,0.0,VENTURE,B,7200,11.71,0,0.14,N,2,0.11710000000000001,843.1200000000001,843.1200000000001
22,50000,RENT,6.0,DEBTCONSOLIDATION,B,7200,10.99,0,0.14,N,4,0.1099,791.28,791.28
22,49000,MORTGAGE,2.0,VENTURE,C,5000,11.28,1,0.1,Y,4,0.1128,564.0,-5000.0
25,50000,RENT,2.0,PERSONAL,A,7200,8.49,0,0.14,N,2,0.0849,611.28,611.28
25,50000,RENT,5.0,MEDICAL,A,7200,7.29,0,0.14,N,4,0.0729,524.88,524.88
24,50004,RENT,4.0,DEBTCONSOLIDATION,C,7200,12.84,0,0.14,Y,3,0.1284,924.4799999999999,924.4799999999999
25,55000,MORTGAGE,9.0,VENTURE,C,3600,11.34,0,0.07,Y,4,0.1134,408.24,408.24
24,49000,OTHER,1.0,PERSONAL,C,20000,11.34,1,0.41,Y,4,0.1134,2268.0,-20000.0
23,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.2,0,0.27,N,4,0.092,1380.0,1380.0
25,52000,RENT,3.0,EDUCATION,B,7200,12.69,0,0.14,N,3,0.12689999999999999,913.6799999999998,913.6799999999998
24,55000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,5275,8.07,0,0.1,N,4,0.08070000000000001,425.69250000000005,425.69250000000005
24,54600,RENT,2.0,EDUCATION,C,7200,12.53,0,0.13,N,2,0.1253,902.16,902.16
23,55004,MORTGAGE,4.0,EDUCATION,D,9600,14.74,0,0.17,Y,2,0.1474,1415.04,1415.04
25,54990,RENT,4.0,DEBTCONSOLIDATION,C,7200,15.27,0,0.13,Y,3,0.1527,1099.44,1099.44
23,55008,OWN,5.0,MEDICAL,C,10500,13.16,0,0.19,Y,4,0.1316,1381.8,1381.8
24,54996,RENT,8.0,EDUCATION,B,7200,10.99,0,0.13,N,3,0.1099,791.28,791.28
22,54996,RENT,5.0,DEBTCONSOLIDATION,A,7200,7.66,0,0.13,N,2,0.0766,551.52,551.52
25,55000,RENT,1.0,MEDICAL,A,7200,7.9,0,0.13,N,2,0.079,568.8,568.8
25,49700,RENT,2.0,PERSONAL,B,7200,10.38,1,0.14,N,2,0.1038,747.36,-7200.0
23,50000,RENT,7.0,MEDICAL,D,7200,17.58,1,0.14,Y,2,0.17579999999999998,1265.76,-7200.0
23,51000,RENT,3.0,DEBTCONSOLIDATION,E,7200,14.67,1,0.14,N,3,0.1467,1056.24,-7200.0
22,59000,RENT,2.0,EDUCATION,A,7200,8.0,0,0.12,N,3,0.08,576.0,576.0
24,55152,MORTGAGE,8.0,PERSONAL,B,16000,11.49,0,0.29,N,2,0.1149,1838.4,1838.4
24,60000,RENT,2.0,VENTURE,A,7200,8.49,0,0.12,N,2,0.0849,611.28,611.28
25,55200,MORTGAGE,5.0,EDUCATION,B,4225,12.42,0,0.08,N,2,0.1242,524.745,524.745
26,60000,RENT,0.0,VENTURE,B,7200,11.14,0,0.12,N,2,0.1114,802.08,802.08
25,60000,RENT,3.0,HOMEIMPROVEMENT,C,7200,13.48,0,0.12,Y,4,0.1348,970.5600000000001,970.5600000000001
22,60000,RENT,0.0,EDUCATION,C,7200,12.87,0,0.12,Y,3,0.12869999999999998,926.6399999999999,926.6399999999999
22,49200,MORTGAGE,6.0,MEDICAL,C,6500,12.68,1,0.13,Y,2,0.1268,824.1999999999999,-6500.0
23,60000,RENT,5.0,EDUCATION,C,7200,13.22,0,0.12,N,4,0.1322,951.84,951.84
21,55200,MORTGAGE,5.0,VENTURE,A,8900,6.17,0,0.16,N,2,0.0617,549.13,549.13
23,60036,RENT,7.0,MEDICAL,B,7200,9.91,0,0.12,N,4,0.09910000000000001,713.5200000000001,713.5200000000001
24,49200,MORTGAGE,8.0,MEDICAL,E,2500,10.99,1,0.05,N,2,0.1099,274.75,-2500.0
21,60675,RENT,5.0,PERSONAL,C,7200,14.72,0,0.12,Y,2,0.1472,1059.84,1059.84
21,61490,RENT,5.0,EDUCATION,B,7200,10.99,0,0.12,N,3,0.1099,791.28,791.28
23,55200,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,11.86,0,0.04,N,3,0.1186,237.2,237.2
23,55200,MORTGAGE,7.0,EDUCATION,B,4000,10.08,0,0.07,N,4,0.1008,403.2,403.2
25,63000,RENT,9.0,EDUCATION,A,7200,7.88,0,0.11,N,3,0.0788,567.36,567.36
23,64000,RENT,0.0,MEDICAL,C,7200,15.96,0,0.11,N,3,0.15960000000000002,1149.1200000000001,1149.1200000000001
26,55316,OWN,10.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.11,N,3,0.0542,325.2,325.2
25,67500,RENT,2.0,EDUCATION,A,7200,7.88,0,0.11,N,4,0.0788,567.36,567.36
24,55400,MORTGAGE,8.0,VENTURE,A,11000,7.29,0,0.2,N,3,0.0729,801.9000000000001,801.9000000000001
23,62000,RENT,3.0,EDUCATION,A,7200,7.9,1,0.12,N,3,0.079,568.8,-7200.0
23,68400,RENT,7.0,EDUCATION,C,7200,14.72,0,0.11,N,2,0.1472,1059.84,1059.84
26,49493,MORTGAGE,6.0,VENTURE,C,15250,13.11,1,0.31,Y,3,0.1311,1999.2749999999999,-15250.0
25,71604,RENT,0.0,EDUCATION,B,7200,10.95,0,0.1,N,4,0.10949999999999999,788.3999999999999,788.3999999999999
22,75000,RENT,2.0,VENTURE,C,7200,13.61,0,0.1,N,4,0.1361,979.92,979.92
22,55500,MORTGAGE,6.0,MEDICAL,A,3000,7.37,0,0.05,N,2,0.0737,221.1,221.1
24,55530,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.99,0,0.14,N,4,0.0599,479.2,479.2
21,55530,MORTGAGE,5.0,EDUCATION,A,3200,6.62,0,0.06,N,4,0.0662,211.83999999999997,211.83999999999997
23,49530,MORTGAGE,7.0,DEBTCONSOLIDATION,D,16000,14.54,1,0.32,Y,2,0.1454,2326.4,-16000.0
26,76668,RENT,10.0,EDUCATION,A,7200,9.63,0,0.09,N,3,0.09630000000000001,693.3600000000001,693.3600000000001
23,80000,RENT,3.0,DEBTCONSOLIDATION,A,7200,8.9,0,0.09,N,2,0.08900000000000001,640.8000000000001,640.8000000000001
23,80500,RENT,5.0,DEBTCONSOLIDATION,B,7200,9.25,0,0.09,N,4,0.0925,666.0,666.0
21,84000,RENT,5.0,VENTURE,A,7200,8.49,0,0.09,N,2,0.0849,611.28,611.28
24,55600,MORTGAGE,2.0,HOMEIMPROVEMENT,C,11700,13.57,0,0.21,Y,2,0.13570000000000002,1587.6900000000003,1587.6900000000003
24,55605,MORTGAGE,8.0,MEDICAL,B,6500,10.99,0,0.12,N,2,0.1099,714.35,714.35
23,49635,MORTGAGE,6.0,PERSONAL,A,12000,7.29,1,0.24,N,3,0.0729,874.8000000000001,-12000.0
24,55680,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7875,10.65,0,0.14,N,3,0.1065,838.6875,838.6875
25,73000,RENT,2.0,PERSONAL,D,7200,14.96,1,0.1,N,3,0.1496,1077.1200000000001,-7200.0
25,88500,RENT,3.0,DEBTCONSOLIDATION,C,7200,13.47,0,0.08,N,3,0.13470000000000001,969.8400000000001,969.8400000000001
25,55800,MORTGAGE,9.0,MEDICAL,C,3500,14.17,0,0.06,Y,3,0.1417,495.95,495.95
25,55800,MORTGAGE,1.0,PERSONAL,B,4000,10.75,0,0.07,N,2,0.1075,430.0,430.0
24,55800,MORTGAGE,0.0,VENTURE,A,3200,7.68,0,0.06,N,3,0.0768,245.76,245.76
23,55812,MORTGAGE,4.0,MEDICAL,B,21825,11.36,0,0.39,N,2,0.11359999999999999,2479.3199999999997,2479.3199999999997
26,90000,RENT,1.0,DEBTCONSOLIDATION,B,7200,9.91,0,0.08,N,2,0.09910000000000001,713.5200000000001,713.5200000000001
26,55900,MORTGAGE,5.0,PERSONAL,C,18200,14.26,0,0.33,N,4,0.1426,2595.32,2595.32
25,49963,MORTGAGE,9.0,EDUCATION,B,2100,11.49,1,0.04,N,3,0.1149,241.29,-2100.0
23,49980,MORTGAGE,7.0,MEDICAL,B,4800,10.37,1,0.1,N,2,0.10369999999999999,497.75999999999993,-4800.0
24,56000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.21,N,3,0.1099,1318.8,1318.8
23,93000,RENT,1.0,DEBTCONSOLIDATION,A,7200,6.92,0,0.08,N,2,0.0692,498.24,498.24
23,105000,RENT,7.0,PERSONAL,B,7200,11.71,0,0.07,N,4,0.11710000000000001,843.1200000000001,843.1200000000001
22,56000,MORTGAGE,3.0,EDUCATION,D,10075,16.29,0,0.18,Y,4,0.1629,1641.2175,1641.2175
25,56000,MORTGAGE,5.0,PERSONAL,C,10250,14.65,0,0.18,Y,4,0.1465,1501.625,1501.625
26,111000,RENT,1.0,HOMEIMPROVEMENT,B,7200,12.18,0,0.06,N,3,0.12179999999999999,876.9599999999999,876.9599999999999
26,56000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,12.42,0,0.18,N,2,0.1242,1242.0,1242.0
23,56000,MORTGAGE,7.0,VENTURE,A,7200,6.03,0,0.13,N,2,0.0603,434.15999999999997,434.15999999999997
24,56000,MORTGAGE,8.0,MEDICAL,A,12250,6.03,0,0.22,N,4,0.0603,738.675,738.675
25,135000,RENT,6.0,HOMEIMPROVEMENT,B,7200,9.91,0,0.05,N,3,0.09910000000000001,713.5200000000001,713.5200000000001
25,149000,RENT,9.0,MEDICAL,A,7200,10.99,0,0.05,N,2,0.1099,791.28,791.28
25,62467,RENT,1.0,HOMEIMPROVEMENT,B,7250,10.65,0,0.12,N,4,0.1065,772.125,772.125
26,56000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,6000,15.23,0,0.11,N,4,0.1523,913.8,913.8
24,80000,RENT,6.0,VENTURE,A,7250,5.42,0,0.09,N,2,0.0542,392.95,392.95
24,56000,OWN,8.0,VENTURE,A,2000,6.99,0,0.04,N,3,0.0699,139.8,139.8
25,26729,RENT,5.0,MEDICAL,B,7300,11.14,0,0.27,N,3,0.1114,813.22,813.22
23,56000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,13600,15.23,0,0.24,Y,4,0.1523,2071.2799999999997,2071.2799999999997
24,56000,MORTGAGE,3.0,VENTURE,B,2000,10.99,0,0.04,N,4,0.1099,219.79999999999998,219.79999999999998
24,56000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,19125,13.99,0,0.34,Y,3,0.1399,2675.5875,2675.5875
25,50000,MORTGAGE,6.0,PERSONAL,A,12800,7.49,1,0.26,N,4,0.07490000000000001,958.7200000000001,-12800.0
22,56000,MORTGAGE,4.0,MEDICAL,B,9000,10.59,0,0.16,N,2,0.1059,953.0999999999999,953.0999999999999
26,37086,RENT,7.0,DEBTCONSOLIDATION,A,7300,7.88,0,0.2,N,4,0.0788,575.24,575.24
23,38000,RENT,1.0,MEDICAL,A,7300,10.99,0,0.19,N,2,0.1099,802.27,802.27
24,56000,MORTGAGE,3.0,EDUCATION,A,15000,8.49,0,0.27,N,2,0.0849,1273.5,1273.5
26,41400,RENT,5.0,DEBTCONSOLIDATION,B,7300,9.45,0,0.18,N,4,0.09449999999999999,689.8499999999999,689.8499999999999
24,56000,MORTGAGE,8.0,EDUCATION,A,10000,7.49,0,0.18,N,3,0.07490000000000001,749.0000000000001,749.0000000000001
22,45999,RENT,1.0,VENTURE,A,7300,7.88,0,0.16,N,2,0.0788,575.24,575.24
23,50000,MORTGAGE,7.0,MEDICAL,D,7500,15.62,1,0.15,N,3,0.1562,1171.5,-7500.0
25,56000,MORTGAGE,9.0,VENTURE,B,12375,11.49,0,0.22,N,4,0.1149,1421.8875,1421.8875
21,50000,RENT,4.0,EDUCATION,B,7300,11.71,0,0.15,N,3,0.11710000000000001,854.83,854.83
24,56000,MORTGAGE,2.0,EDUCATION,C,5250,12.87,0,0.09,N,2,0.12869999999999998,675.675,675.675
24,56000,MORTGAGE,5.0,MEDICAL,A,17400,5.99,0,0.31,N,2,0.0599,1042.26,1042.26
25,53600,RENT,1.0,EDUCATION,A,7300,8.0,0,0.14,N,4,0.08,584.0,584.0
23,96000,RENT,7.0,EDUCATION,A,7300,8.49,0,0.08,N,4,0.0849,619.77,619.77
23,56000,MORTGAGE,4.0,VENTURE,A,6000,5.99,0,0.11,N,2,0.0599,359.40000000000003,359.40000000000003
22,56000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.36,N,4,0.1099,2198.0,2198.0
23,42000,RENT,1.0,VENTURE,B,7325,12.69,0,0.17,N,3,0.12689999999999999,929.5424999999999,929.5424999999999
24,12480,RENT,1.0,VENTURE,A,7350,6.92,1,0.59,N,2,0.0692,508.62,-7350.0
25,32500,RENT,5.0,MEDICAL,C,7350,13.43,0,0.23,Y,3,0.1343,987.105,987.105
24,33000,RENT,1.0,MEDICAL,B,7350,11.71,0,0.22,N,3,0.11710000000000001,860.6850000000001,860.6850000000001
23,56000,OWN,7.0,EDUCATION,B,20000,10.99,0,0.36,N,3,0.1099,2198.0,2198.0
23,42000,RENT,4.0,EDUCATION,B,7400,10.99,0,0.18,N,3,0.1099,813.26,813.26
25,42000,RENT,0.0,EDUCATION,E,7400,16.32,1,0.18,N,4,0.1632,1207.68,-7400.0
21,56000,MORTGAGE,6.0,MEDICAL,B,5600,10.37,0,0.1,N,4,0.10369999999999999,580.7199999999999,580.7199999999999
25,57996,RENT,5.0,EDUCATION,B,7400,10.36,0,0.13,N,2,0.1036,766.64,766.64
25,62000,RENT,0.0,DEBTCONSOLIDATION,A,7400,6.99,0,0.12,N,2,0.0699,517.26,517.26
26,56000,MORTGAGE,10.0,EDUCATION,A,6000,5.42,0,0.11,N,4,0.0542,325.2,325.2
24,72000,RENT,5.0,EDUCATION,D,7400,15.65,0,0.1,Y,3,0.1565,1158.1,1158.1
26,56000,MORTGAGE,10.0,EDUCATION,C,15000,14.35,0,0.27,N,2,0.1435,2152.5,2152.5
22,34359,RENT,6.0,EDUCATION,A,7475,9.63,0,0.22,N,2,0.09630000000000001,719.8425000000001,719.8425000000001
21,12720,RENT,1.0,EDUCATION,A,7500,7.05,1,0.59,N,4,0.0705,528.75,-7500.0
23,56000,MORTGAGE,4.0,EDUCATION,A,3000,6.76,0,0.05,N,3,0.0676,202.79999999999998,202.79999999999998
24,56000,OWN,8.0,EDUCATION,B,2000,11.49,0,0.04,N,2,0.1149,229.8,229.8
22,56000,MORTGAGE,6.0,PERSONAL,A,4750,7.14,0,0.08,N,2,0.07139999999999999,339.15,339.15
24,20796,RENT,2.0,VENTURE,A,7500,7.88,1,0.36,N,3,0.0788,591.0,-7500.0
23,56000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5500,7.51,0,0.1,N,4,0.0751,413.05,413.05
22,56000,MORTGAGE,5.0,MEDICAL,B,12000,10.99,0,0.21,N,2,0.1099,1318.8,1318.8
23,21000,RENT,6.0,DEBTCONSOLIDATION,A,7500,6.91,1,0.36,N,4,0.0691,518.25,-7500.0
23,56000,OWN,2.0,MEDICAL,B,15000,10.62,0,0.27,N,3,0.10619999999999999,1592.9999999999998,1592.9999999999998
23,21360,RENT,0.0,PERSONAL,A,7500,7.14,1,0.35,N,3,0.07139999999999999,535.4999999999999,-7500.0
25,21500,RENT,2.0,MEDICAL,C,7500,11.34,1,0.35,N,2,0.1134,850.5,-7500.0
22,22596,RENT,4.0,MEDICAL,B,7500,9.76,1,0.33,N,4,0.09759999999999999,731.9999999999999,-7500.0
24,23196,RENT,1.0,EDUCATION,D,7500,13.24,1,0.32,N,2,0.1324,992.9999999999999,-7500.0
25,24996,RENT,3.0,EDUCATION,C,7500,12.98,0,0.3,Y,3,0.1298,973.5,973.5
26,56000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000,11.14,0,0.14,N,4,0.1114,891.2,891.2
22,25000,RENT,0.0,PERSONAL,A,7500,7.51,0,0.3,N,4,0.0751,563.25,563.25
24,56000,MORTGAGE,5.0,VENTURE,A,13000,8.94,0,0.23,N,3,0.0894,1162.1999999999998,1162.1999999999998
22,25200,RENT,7.0,MEDICAL,D,7500,14.96,1,0.3,N,3,0.1496,1122.0,-7500.0
26,26000,RENT,2.0,PERSONAL,B,7500,12.18,0,0.29,N,2,0.12179999999999999,913.4999999999999,913.4999999999999
23,56000,MORTGAGE,1.0,MEDICAL,A,10000,8.59,0,0.18,N,3,0.0859,859.0,859.0
23,56000,MORTGAGE,7.0,PERSONAL,F,13750,18.43,0,0.25,N,2,0.1843,2534.125,2534.125
23,26400,RENT,8.0,VENTURE,C,7500,12.73,0,0.28,N,4,0.1273,954.75,954.75
21,27600,RENT,4.0,EDUCATION,A,7500,6.76,0,0.27,N,4,0.0676,506.99999999999994,506.99999999999994
25,28128,RENT,2.0,EDUCATION,D,7500,15.33,1,0.27,Y,3,0.1533,1149.75,-7500.0
21,30000,RENT,5.0,VENTURE,B,7500,9.99,0,0.25,N,4,0.0999,749.25,749.25
23,30000,RENT,3.0,DEBTCONSOLIDATION,B,7500,10.99,0,0.25,N,4,0.1099,824.25,824.25
24,30000,RENT,8.0,EDUCATION,A,7500,5.79,0,0.25,N,2,0.0579,434.25,434.25
23,56000,MORTGAGE,7.0,PERSONAL,B,4500,11.83,0,0.08,N,4,0.1183,532.35,532.35
26,56000,MORTGAGE,11.0,MEDICAL,B,12000,11.89,0,0.21,N,3,0.1189,1426.8000000000002,1426.8000000000002
21,30000,RENT,5.0,EDUCATION,B,7500,11.83,0,0.25,N,4,0.1183,887.25,887.25
26,30000,RENT,1.0,PERSONAL,E,7500,14.75,1,0.25,N,3,0.1475,1106.25,-7500.0
23,30000,RENT,1.0,PERSONAL,D,7500,13.24,1,0.25,Y,3,0.1324,992.9999999999999,-7500.0
23,56000,MORTGAGE,3.0,MEDICAL,C,7500,13.79,0,0.13,Y,3,0.1379,1034.25,1034.25
21,30028,RENT,5.0,MEDICAL,B,7500,10.75,0,0.25,N,4,0.1075,806.25,806.25
22,31200,RENT,3.0,PERSONAL,B,7500,9.91,0,0.24,N,4,0.09910000000000001,743.25,743.25
22,31875,RENT,3.0,EDUCATION,C,7500,13.11,0,0.24,N,2,0.1311,983.25,983.25
26,32000,RENT,1.0,MEDICAL,C,7500,13.79,0,0.23,Y,3,0.1379,1034.25,1034.25
22,33000,RENT,2.0,EDUCATION,B,7500,10.99,0,0.23,N,4,0.1099,824.25,824.25
26,34000,RENT,5.0,DEBTCONSOLIDATION,A,7500,7.9,1,0.22,N,3,0.079,592.5,-7500.0
23,56004,MORTGAGE,0.0,EDUCATION,C,10000,13.61,0,0.18,N,4,0.1361,1361.0,1361.0
22,56004,MORTGAGE,6.0,MEDICAL,B,6000,11.86,0,0.11,N,3,0.1186,711.6,711.6
22,56004,MORTGAGE,6.0,MEDICAL,A,6000,7.88,0,0.11,N,4,0.0788,472.79999999999995,472.79999999999995
22,56004,OWN,5.0,EDUCATION,C,12000,13.98,0,0.21,N,3,0.1398,1677.6000000000001,1677.6000000000001
22,56004,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2000,7.51,0,0.04,N,4,0.0751,150.2,150.2
22,34404,RENT,2.0,HOMEIMPROVEMENT,D,7500,15.05,1,0.22,N,2,0.1505,1128.75,-7500.0
26,56004,MORTGAGE,10.0,EDUCATION,C,20000,13.57,0,0.36,Y,4,0.13570000000000002,2714.0000000000005,2714.0000000000005
26,56004,MORTGAGE,3.0,EDUCATION,A,13000,8.59,0,0.23,N,3,0.0859,1116.7,1116.7
26,56004,OWN,2.0,MEDICAL,A,10000,9.32,0,0.18,N,3,0.0932,932.0,932.0
23,34780,RENT,5.0,PERSONAL,D,7500,12.61,0,0.22,N,4,0.1261,945.7499999999999,945.7499999999999
25,35000,RENT,2.0,DEBTCONSOLIDATION,B,7500,10.99,0,0.21,N,2,0.1099,824.25,824.25
21,29004,RENT,0.0,MEDICAL,D,7500,10.99,1,0.26,Y,2,0.1099,824.25,-7500.0
24,50160,MORTGAGE,2.0,EDUCATION,D,6000,15.62,1,0.12,N,2,0.1562,937.2,-6000.0
23,56160,MORTGAGE,2.0,PERSONAL,B,3050,10.59,0,0.05,N,2,0.1059,322.995,322.995
25,36000,RENT,0.0,DEBTCONSOLIDATION,C,7500,13.49,0,0.21,N,4,0.1349,1011.7499999999999,1011.7499999999999
